ID produit;userRef;stock;0000000000013;description;bullet points;etat produit;Prix de vente mini;Prix de vente conseil;Categorie;title;weight;pictureUrl;Photo;Photo;Photo;;;Photo;Photo;supplier;taxRate;isPack;height;length;width;otherRef1;Mode de transport;Prix d'achat;Prix de transport;otherRef5;otherRef6;otherRef7;otherRef8;otherRef9;otherRef10;otherRef11;otherRef14
#N/A;EAN3121970180947;10;3121970180947;#N/A;#N/A;;;;#N/A;EVERGREEN - PUCERONS EXPRESS UAB PAE 700ML - KPUC700;792;https://images-na.ssl-images-amazon.com/images/I/410L4eDhUXL.jpg;#N/A;;;;;;;EVERGREEN;1000;false;280;130;60;;AMZSok;690;426;;;;;KPUC700;;12;
#N/A;EAN3121970181036;32;3121970181036;#N/A;#N/A;;;;#N/A;FERTILIGENE TERREAU UNIVERSEL 40L UTILISABLE EN AGRICULTURE BIOLOGIQUE FUNI40N;20000;https://images-na.ssl-images-amazon.com/images/I/41vFTqAZu5L.jpg;#N/A;;;;;;;EVERGREEN;1000;false;400;660;420;;COLok;680;1652;;TERREAU;;;FUNI40N;;4;3XNET
#N/A;EAN3121970181098;39;3121970181098;#N/A;#N/A;;;;#N/A;FERTILIGENE TERRE A GAZON ENRICHIE 40L FTGZ40 ;19900;https://images-na.ssl-images-amazon.com/images/I/414E745SnvL.jpg;#N/A;;;;;;;EVERGREEN;1000;false;80;750;400;;COLok;671;2194;;TERREAU;;;FTGZ40;;12;
#N/A;EAN3121970181111;29;3121970181111;#N/A;#N/A;;;;#N/A;FERTILIGENE TERRE DU JARDINIER ECO-RESPONSABLE 40L FTJAR40;18000;https://images-na.ssl-images-amazon.com/images/I/515dGvEBqFL.jpg;#N/A;;;;;;;EVERGREEN;1000;false;80;800;400;;COLok;634;1633;;TERREAU;;;FTJAR40;;54;
#N/A;EAN3121970181180;11;3121970181180;#N/A;#N/A;;;;#N/A;EVERGREEN TERRE VEGETALE ENRICHIE FTV35N;19200;https://m.media-amazon.com/images/I/81Jsnrc1DRL._AC_SL1500_.jpg;#N/A;;;;;;;EVERGREEN;1000;false;80;800;400;;COLok;427;1780;;TERREAU;;;FTV35N;;48;
#N/A;EAN3121970181920;42;3121970181920;#N/A;#N/A;;;;#N/A;EVERGREEN-PELOUSE UNIVERSELLE-5KG- KUNIV5;5000;https://m.media-amazon.com/images/I/81YFLqqocfL._AC_SL1500_.jpg;#N/A;;;;;;;EVERGREEN;1000;false;311;604;402;;COL;2141;852;;;;;KUNIV5;;1;3XNET
#N/A;EAN3121970182453;14;3121970182453;#N/A;#N/A;;;;#N/A;FERTILIGENE-FOURMIS GRANULES 250G-FFOUP250;286;https://images-na.ssl-images-amazon.com/images/I/414emmt+rfL.jpg;#N/A;;;;;;;EVERGREEN;2000;false;150;60;60;;AMZSok;326;392;;;;;FFOUP250;;12;3XNET
#N/A;EAN3121970182477;15;3121970182477;#N/A;#N/A;;;;#N/A;FERTILIGENE-FOURMIS GRANULES 500G-FFOUP500;560;;#N/A;;;;;;;EVERGREEN;2000;false;190;90;90;;AMZSok;554;426;;;;;FFOUP500;;12;3XNET
#N/A;EAN3121970182491;13;3121970182491;#N/A;#N/A;;;;#N/A;FERTILIGENE-FOURMIS TUBES 25G-FFT25;43;https://images-na.ssl-images-amazon.com/images/I/5157Bbvgf7L.jpg;#N/A;;;;;;;EVERGREEN;2000;false;180;125;30;;AMZSok;305;392;;;;;FFT25;;24;3XNET
#N/A;EAN3121970182958;37;3121970182958;#N/A;#N/A;;;;#N/A;FERTILIGENE - DESHERBANT JARDIN-COURS-ALLEE CONCENTRE - FDESF75;800;https://media.castorama.fr/is/image/Castorama/d-sherbant-concentr-fertilig-ne-800ml~3121970182958_01c_FR_CF?$MOB_PREV$&$width=768&$height=768;#N/A;;;;;;;EVERGREEN;2000;false;250;85;85;;AMZSok;811;426;;;;FDESF75;FDESF75;;12;
#N/A;EAN3121970183153;1;3121970183153;#N/A;#N/A;;;;#N/A;FERTILIGENE TERREAU AGRUMES 6L FAGRU6P;2390;https://m.media-amazon.com/images/I/81lar7joSDL._AC_SL1500_.jpg;#N/A;;;;;;;EVERGREEN;1000;false;380;230;80;;AMZSok;447;597;;;;;FAGRU6B;;;
#N/A;EAN3121970183214;6;3121970183214;#N/A;#N/A;;;;#N/A;FERTILIGENE - TERREAU BONSAIS 6L - FBON6P;3150;https://media.castorama.fr/is/image/Castorama/terreau-bonsai-fertiligene-6l~3121970183214_01c_FR_CF?$MOB_PREV$&$width=768&$height=768;#N/A;;;;;;;EVERGREEN;2000;false;410;240;90;;AMZSok;447;597;;;;;;;;
#N/A;EAN3121970183306;18;3121970183306;#N/A;#N/A;;;;#N/A;FERTILIGENE TERREAU REMPOTAGE 6L FREMP6P;2360;https://images-na.ssl-images-amazon.com/images/I/41hULW-csEL.jpg;#N/A;;;;;;;EVERGREEN;1000;false;350;250;70;;AMZS;289;681;;;;;FREMP6B;;14;
#N/A;EAN3121970183337;1;3121970183337;#N/A;#N/A;;;;#N/A;FERTILIGENE TERRE DITE DE BRUYERE 6 LITRES ;1450;https://media.castorama.fr/is/image/Castorama/terre-dite-de-bruy-re-fertilig-ne-6l~3121970183337_01c_FR_CF?$MOB_PREV$&$width=768&$height=768;#N/A;;;;;;;EVERGREEN;1000;false;380;230;75;;AMZSok;447;597;;;;;FBRU6B;;7;
#N/A;EAN3121970183580;38;3121970183580;#N/A;#N/A;;;;#N/A;TERREAU UNIVERSEL UAB 6 L KUNI6PN;6000;https://media.auchan.fr/3c5db3de-db5b-49c4-8f47-287175c6207d_1200x1200/B2CD/;#N/A;;;;;;;EVERGREEN;1000;false;60;402;232;;;315;;;;;;KUNI6PN;;7;
#N/A;EAN3121970184082;9;3121970184082;#N/A;#N/A;;;;#N/A;FERTILIGENE-FOURMIS ARROSAGE 150G-FFIPRON150 ARRET REGLEMENTAIRE AU 30/03/2024;185;https://images-na.ssl-images-amazon.com/images/I/515srNdIW0L.jpg;#N/A;;;;;;;EVERGREEN;2000;false;170;100;50;;AMZSok;205;392;;;;INTERDIT A LA VENTE AU 30/03/2024;FFIPRON150;;12;3XNET
#N/A;EAN3121970184693;15;3121970184693;#N/A;#N/A;;;;#N/A;ENGRAIS RAPIDE GERANIUMS 4L KBGER4N;4680;https://m.media-amazon.com/images/I/81WaTJ4MRCL._AC_SL1500_.jpg;#N/A;;;;;;;EVERGREEN;2000;false;170;76;45;;AMZSok;1035;392;;;;;KBGER4N;;3;
#N/A;EAN3121970185591;8;3121970185591;#N/A;#N/A;;;;#N/A;ANTI-MALADIES ROSIERS ULTRA 500ML;642;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71aZFIHv1qL._AC_SL1500_.jpg;#N/A;;;;;;;EVERGREEN;1000;false;245;100;48;;AMZS;677;426;;;;;FSULF50;;12;
#N/A;EAN3121970185652;14;3121970185652;#N/A;#N/A;;;;#N/A;FUMIER DU JARDINIER 35 LITRES FFUMIER;14000;https://brico-media.leclerc-langon.com/182114-large_default/fumier-du-jardinier-165165kg.jpg;#N/A;;;;;;;EVERGREEN;1000;false;105;810;440;;COLokc;715;996;;;715;;FFUMIER;;51;
#N/A;EAN3121970185942;1;3121970185942;#N/A;#N/A;;;;#N/A;ENGRAIS COMPLET 5 KG +2 KG GT;7005;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91R9Wq3i5YL._AC_SL1500_.jpg;#N/A;;;;;;;EVERGREEN;1000;false;500;255;90;;AMZS;824;642;;;;;NATCOMP7P;;30;
#N/A;EAN3121970185966;4;3121970185966;#N/A;#N/A;;;;#N/A;ENGRAIS COMPLET 5KG;5047;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/91plzMglC3L._AC_SL1500_.jpg;#N/A;;;;;;;EVERGREEN;1000;false;420;245;100;;AMZS;824;642;;;;;NATCOMP5;;1;
#N/A;EAN3121970186833;4;3121970186833;#N/A;#N/A;;;;#N/A;ANTI-MOUSSES GAZON TRONCS D'ARBRES 250 ML;303;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/810nrBvNfCL._AC_SL1500_.jpg;#N/A;;;;;;;EVERGREEN;2000;false;155;100;48;;AMZS;832;426;;;;;RMOUSS250;;12;
#N/A;EAN3121970186871;24;3121970186871;#N/A;#N/A;;;;#N/A;ECO-RECHARGE DESHERBANT POLYVALENT 23ML;40;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81iZN8JYrsL._AC_SL1500_.jpg;#N/A;;;;;;;EVERGREEN;2000;false;210;110;26;;AMZS;312;426;;;;;RDESECOT;;24;
#N/A;EAN3157330052715;1;3157330052715;#N/A;#N/A;;;;#N/A;LEBORGNE  - PELLE RONDE TOLE - 27 CM MANCHE BOIS 110 CM CERTIFIE PEFC 100% - 5271;4123;https://images-na.ssl-images-amazon.com/images/I/21+rBLXUsEL.jpg;#N/A;;;;;;;LEBORGNE;2000;false;1499;279;25;;HORS NORME;1351;6564;;;;;;;1;
#N/A;EAN3157333052897;1;3157333052897;#N/A;#N/A;;;;#N/A;LEBORGNE  - BECHE A REBORD - 28 CM MANCHE BEQUILLE EN BOIS CERTIFIE PEFC 100% - 305289;4034;https://images-na.ssl-images-amazon.com/images/I/21kAZFb9kcL.jpg;#N/A;;;;;;;LEBORGNE;2000;false;1194;51;203;;COL;1746;814;;;;;;;1;
#N/A;EAN3157333751028;3;3157333751028;#N/A;#N/A;;;;#N/A;LEBORGNE  - RATEAU DUOPRO 14 DENTS COURBES MANCHE BOIS CERTIFIE PEFC 100% - 375102;1036;https://images-na.ssl-images-amazon.com/images/I/31HnX6tPIPL.jpg;#N/A;;;;;;;LEBORGNE;2000;false;1499;406;25;;HORS NORME;1885;;;;;;;;1;
#N/A;EAN3157333751417;1;3157333751417;#N/A;#N/A;;;;#N/A;LEBORGNE  - RATEAU FORGE 14 DENTS COURBES MANCHE BOIS CERTIFIE PEFC 100% - 375141;1190;https://images-na.ssl-images-amazon.com/images/I/317KiIjaZVL.jpg;#N/A;;;;;;;LEBORGNE;2000;false;1499;356;25;;HORS NORME;1727;8166;;;;;;;1;
#N/A;EAN3157334213013;2;3157334213013;#N/A;#N/A;;;;#N/A;LEBORGNE | FOURCHE A FUMIER 4 DENTS DOUILLE EM;1600;https://m.media-amazon.com/images/I/21ueyOajWoL._AC_.jpg;#N/A;;;;;;;LEBORGNE;2000;false;90;1660;230;;HORS NORME;2821;;;;;;;;1;
#N/A;EAN3157334670212;6;3157334670212;#N/A;#N/A;;;;#N/A;LEBORGNE  - BINETTE NATUROVERT - 16 CM MANCHE BOIS CERTIFIE PEFC 100% - 467021;2425;https://cdn.manomano.com/images/images_products/12/T/29368673_2.jpg;#N/A;;;;;;;LEBORGNE;2000;false;127;1575;152;;HORS NORME;1990;;;;;;;;1;
#N/A;EAN3221170003869;0;3221170003869;#N/A;#N/A;;;;#N/A;CARTON DE 200 SAC POUBELLE 50LITRES PR0776;17637;;#N/A;;;;;;;TECPLAST;2000;false;140;390;290;OK;COL;204;915;B07HY5HD56;;;;;;200;
#N/A;EAN3221170018382;3;3221170018382;#N/A;#N/A;;;;#N/A;LOT DE 25 SACS POUBELLES HAUTE RESISTANCE 50L - PR0776;800;;#N/A;;;;;;;TECPLAST;2000;false;370;370;600;;;220;;;;;;;;;
#N/A;EAN3272370000547;46;3272370000547;#N/A;#N/A;;;;#N/A;WOLF - BALAI TERRASSE 35 CM - UBTM35 ;530;https://www.moderndroguerie.fr/23040/balai-terrasse-escalier-pave-35cm-multi-star-ubtm35-outils-wolf-3272370000547-outils-wolf.jpg;#N/A;;;;;;;WOLF;2000;false;120;350;150;;;1680;;;;;;UBTM35;;5;
#N/A;EAN3272370002596;34;3272370002596;#N/A;#N/A;;;;#N/A;WOLF -SECATEUR CONFORT COUPE 22MM TAILLE M -OG200;200;https://i.ebayimg.com/images/g/d7YAAOSwpwBfeaAE/s-l1600.jpg;#N/A;;;;;;;WOLF;2000;false;20;200;60;;;1808;;;;;;OG200;;5;
#N/A;EAN3272370003685;10;3272370003685;#N/A;#N/A;;;;#N/A;WOLF -ELAGUEUR TELESCOPIQUE A COUPE FRANCHE 50MM - POWERCUT - OS900T;1520;https://cdn.bricoprive.com/img/p/1361622-7563961-large.jpg;#N/A;;;;;;;WOLF;2000;false;30;720;220;;;5612;;;;;;OS900T;;;
#N/A;EAN3272370005351;10;3272370005351;#N/A;#N/A;;;;#N/A;WOLF - SECATEUR COUPE FRANCHE OUTILS - OGAN;300;https://www.emc-motoculture.com/media/catalog/product/cache/1/image/240x/9df78eab33525d08d6e5fb8d27136e95/o/u/outils-wolf-secateur-a-coupe-franche-ogan-3.jpg;#N/A;;;;;;;WOLF;2000;false;20;270;180;;;3057;;;;;;OGAN;;5;
#N/A;EAN3272370005740;9;3272370005740;#N/A;#N/A;;;;#N/A;WOLF BALAI A GAZON 45CM MULTI-STAR CLIPSABLE;470;https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRHTeFGdlBC-Sqekt-WW7NGfY-uGChT9j7QnPvPHyM9hzeEjtPjhQ&usqp=CAc;#N/A;;;;;;;WOLF;2000;false;90;425;445;OK;COL;1336;;;;;;UFM;;5;
#N/A;EAN3272370008918;38;3272370008918;#N/A;#N/A;;;;#N/A;WOLF -MANCHE AVEC POIGNEE D MULTI-STAR 1,20 ALUMINIUM - ZMAD;300;;#N/A;;;;;;;WOLF;2000;false;40;800;115;;;1488;;;;;;ZMAD;;5;
#N/A;EAN3272370504038;2;3272370504038;#N/A;#N/A;;;;#N/A;WOLF -EMIETTEUR MULTI-STAR - DAM15;1160;https://www.outils-wolf.fr/sites/default/files/styles/big_square_accessoire/public/outils/images/outils-wolf-emietteur-multistar-dam15-1.jpg?itok=alsJaMGk;#N/A;;;;;;;WOLF;2000;false;160;450;175;;AMZS;4078;597;;;;;DAM15;;3;
#N/A;EAN3272370606053;4;3272370606053;#N/A;#N/A;;;;#N/A;WOLF -RATEAU A ARC MULTI-STAR - DOM40;880;https://www.outils-wolf.fr/sites/default/files/styles/big_square_accessoire/public/outils/images/outils-wolf-rateau-arc-multistar-dom40-1.jpg?itok=LaF8Kdbr;#N/A;;;;;;;WOLF;2000;false;315;412;85;;SM;1657;;;;;;DOM40;;5;
#N/A;EAN3272370921057;130;3272370921057;#N/A;#N/A;;;;#N/A;WOLF -BINETTE MULTI-STAR - HWM15;360;https://images-na.ssl-images-amazon.com/images/I/31QWTJ6hhfL.jpg;#N/A;;;;;;;WOLF;2000;false;98;235;150;;AMZS;1138;548;;;;;HWM145;;5;
#N/A;EAN3272370924058;73;3272370924058;#N/A;#N/A;;;;#N/A;OUTILS WOLF SERFOUETTE DENTS IMM;340;https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRY7KjPltFMtRodk0rswkWJlNbJ1a5Im1uFYAGgLfLdo73bHu8dSoU&usqp=CAc;#N/A;;;;;;;WOLF;2000;false;70;172;215;OK;AMZS;968;525;;;;;IMM;;5;
#N/A;EAN3272371000119;6;3272371000119;#N/A;#N/A;;;;#N/A;WOLF -PERCHE ELAGUEUSE - OS2000;2000;https://www.outils-wolf.fr/sites/default/files/styles/big_square_accessoire/public/outils/images/power-cut-os2000-sans-etiquette.png?itok=bA6uoNje;#N/A;;;;;;;WOLF;2000;false;50;1850;150;;HORS NORME;8044;;;;;;OS2000;;2;
#N/A;EAN3272371000300;118;3272371000300;#N/A;#N/A;;;;#N/A;WOLF - Balai à poils souples naturelles 35 cm - UBSM35  ATTENTION NE PAS RECOMMANDER SANS CONTROLE PRIX CAR PRODUIT DESTOCKE;;;#N/A;;;;;;;WOLF;2000;false;;;;;;1378;;;Jardin;;;;;;
#N/A;EAN3272371000324;105;3272371000324;#N/A;#N/A;;;;#N/A;WOLF - BALAI D EXTERIEUR 40 CM - UBRM40 ATTENTION NE PAS RECOMMANDER SANS CONTROLE PRIX CAR PRODUIT DESTOCKE;610;;#N/A;;;;;;;WOLF;2000;false;150;400;200;;;1733;;;;;;UBRM40;;5;
#N/A;EAN3272371000379;59;3272371000379;#N/A;#N/A;;;;#N/A;WOLF - BALAI BROSSE 35 CM - UBBM35 ;500;;#N/A;;;;;;;WOLF;2000;false;50;330;100;;;1797;;;;;;UBBM35;;5;
#N/A;EAN3272371000591;14;3272371000591;#N/A;#N/A;;;;#N/A;WOLF - MANCHE MUTLI-STAR 15CM - ZM015;120;https://www.emc-motoculture.com/media/catalog/product/cache/1/image/240x/9df78eab33525d08d6e5fb8d27136e95/z/m/zm015_mini-manche-multi-star-outils-wolf_1.jpg;#N/A;;;;;;;WOLF;2000;false;50;190;40;;AMZS;595;412;;;;;ZM015;;10;
#N/A;EAN3272371001215;49;3272371001215;#N/A;#N/A;;;;#N/A;SARCLEUSE 14 CM GSM14;350;https://www.lgmotoculture.fr/9065-large_default/sarcleuse-14-cm-multi-star-gsm14-outils-wolf.jpg;#N/A;;;;;;;WOLF;2000;false;50;260;140;;AMZSok;1044;426;;;;;GSM14;;5;
#N/A;EAN3272371002816;44;3272371002816;#N/A;#N/A;;;;#N/A;WOLF -BALAI D ANGLE - UBAM25;350;https://www.outils-wolf.fr/sites/default/files/styles/big_square_accessoire/public/outils/images/outils-wolf-balai-angle-multistar-ubam25-1.jpg?itok=PDcXxI3L;#N/A;;;;;;;WOLF;2000;false;40;390;150;;AMZS;1365;476;;;;;UBAM25;;5;
#N/A;EAN3272371126109;23;3272371126109;#N/A;#N/A;;;;#N/A;WOLF -PETITE GRIFFE A FLEURS MULTI-STAR - LFM;170;https://www.outils-wolf.fr/sites/default/files/styles/big_square_accessoire/public/outils/images/outils-wolf-petite-griffe-a-fleurs-multistar-lfm-1.jpg?itok=_xyFw-eq;#N/A;;;;;;;WOLF;2000;false;50;245;65;;AMZS;753;426;;;;;LFM;;5;
#N/A;EAN3272371709104;1;3272371709104;#N/A;#N/A;;;;#N/A;BALAI à FEUILLES MULTI-STAR REFERENCE UAM50;730;https://www.jardiland.com/media/catalog/product/cache/image/438x438/e9c3970ab036de70892d86c6d221abfe/b/a/balai-a-feuilles-multi-star-reference-uam50-574373-1.jpg;#N/A;;;;;;;WOLF;2000;false;125;525;440;OK;COL;2532;548;;;;;UAM50;;5;
#N/A;EAN3272372001443;5;3272372001443;#N/A;#N/A;;;;#N/A;OUTILS WOLF - MANCHE 35CM MULTI-STAR - ZM035;;https://www.lgmotoculture.fr/9076-large_default/manche-35cm-multi-star-zm035-outils-wolf.jpg;#N/A;;;;;;;WOLF;2000;false;;;;;;784;;;;;;ZM035;;;
#N/A;EAN3272372003638;3;3272372003638;#N/A;#N/A;;;;#N/A;WOLF -ELAGUEUR A COUPE FRANCHE - OS750;1350;https://www.outils-wolf.fr/sites/default/files/styles/big_square_accessoire/public/outils/images/outils-wolf-elagueur-a-coupe-franche-os750-1.jpg?itok=ETxBakc9;#N/A;;;;;;;WOLF;2000;false;30;810;410;;COL;5233;518;;;;;OS750;;4;
#N/A;EAN3291671391420;1;3291671391420;#N/A;#N/A;;;;#N/A;HOZELOCK - SUPER TRICOFLEX JAUNE 19 - 25M - 139142;1323;https://images-na.ssl-images-amazon.com/images/I/51TRbIPJAxL.jpg;#N/A;;;;;;;BERTHOUD - HOZELOCK;2000;false;150;400;250;;;5820;;;;;;;;3;
#N/A;EAN3291671391550;7;3291671391550;#N/A;#N/A;;;;#N/A;HOZELOCK - SUPER TRICOFLEX JAUNE 19 - 50M - 139155;1764;https://images-na.ssl-images-amazon.com/images/I/51wrk4BN7RL.jpg;#N/A;;;;;;;BERTHOUD - HOZELOCK;2000;false;180;178;178;;AMZS;11642;597;;;;;;;2;
#N/A;EAN3291671391680;1;3291671391680;#N/A;#N/A;;;;#N/A;HOZELOCK - SUPER TRICOFLEX J 19-50M/TOUR, - 139168;900;https://images-na.ssl-images-amazon.com/images/I/51IK-epAAdL.jpg;#N/A;;;;;;;BERTHOUD - HOZELOCK;2000;false;370;450;450;;COL;13720;561;;;;;;;1;
#N/A;EAN3298650401101;6;3298650401101;#N/A;#N/A;;;;#N/A;MARIUS FABRE - *SAVON NOIR EN PETE 1 KG LAVOIR - 1KNM;130000;https://images-na.ssl-images-amazon.com/images/I/4161y9iX2qL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;0;0;117;;;639;;;;;;1KNM;;6;
#N/A;EAN3298650501016;43;3298650501016;#N/A;#N/A;;;;#N/A;MARIUS FABRE - *SAVON NOIR LIQUIDE 1 L LAVOIR - 1NL;1050;https://images-na.ssl-images-amazon.com/images/I/41lLCcAl6iL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;244;0;80;;;499;;;;;;1NL;;12;
#N/A;EAN3298651111115;1;3298651111115;#N/A;#N/A;;;;#N/A;MARIUS FABRE - COFFRET COLLECTOR SAVON DE MARSEILLE 6X200 G EN ETUIS INDIVIDUELS 110 ANS - MFET6X200;1260;https://images-na.ssl-images-amazon.com/images/I/41+t3t3O0GL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;69;188;125;;AMZS;1301;426;;;;;MFET6X200;;2;
#N/A;EAN3298651700166;4;3298651700166;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SAVON DE MARSEILLE VERT 200 G A L HUILE D OLIVE DANS UN ETUI NOSTRADAMUS - MF200VNOST;210;https://images-na.ssl-images-amazon.com/images/I/51-WqU2g6IL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;69;61;61;;AMZS;174;392;;;;;MF200VNOST;;24;
#N/A;EAN3298651700180;26;3298651700180;#N/A;#N/A;;;;#N/A;MARIUS FABRE - Savon liquide de Marseille 1l rose 1900 - L1RRO;;https://www.savonbienetre.fr/1954-large_default/savon-liquide-de-marseille-marius-fabre-1l-parfum-rose.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;;;;;;769;;;;;6;L1RRO;;6;
#N/A;EAN3298651700876;15;3298651700876;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SAVON LIQUIDE DE MARSEILLE 1 L RECHARGE LAVANDE 1900 - L1RLA;1070;https://images-na.ssl-images-amazon.com/images/I/41MCrYQNRIS.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;234;120;88;;AMZS;769;426;;;;;L1RLA;;6;
#N/A;EAN3298651700913;24;3298651700913;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SAVON LIQUIDE DE MARSEILLE 1 L RECHARGE VERVEINE 1900 - L1RVE;1070;https://images-na.ssl-images-amazon.com/images/I/41B4EdwD0ZL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;234;120;88;;AMZS;769;426;;;;;L1RVE;;6;
#N/A;EAN3298651700937;39;3298651700937;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SAVON LIQUIDE DE MARSEILLE 1 L RECHARGE SANS PARFUM 1900 - L1RNP;1070;https://images-na.ssl-images-amazon.com/images/I/41afV9u01nL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;234;0;88;;;769;;;;;;L1RNP;;6;
#N/A;EAN3298651700999;5;3298651700999;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SAVON LIQUIDE DE MARSEILLE 1 L RECHARGE EGLANTINE 1900 - L1REG;1070;https://images-na.ssl-images-amazon.com/images/I/41GD41e-5uL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;234;120;88;;AMZS;769;426;;;;;L1REG;;6;
#N/A;EAN3298651701019;28;3298651701019;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SAVON LIQUIDE DE MARSEILLE 1 L RECHARGE CHEVREFEUILLE 1900 - L1RCH;1070;https://images-na.ssl-images-amazon.com/images/I/41NZKCAWGwL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;234;120;88;;AMZS;769;426;;;;;L1RCH;;6;
#N/A;EAN3298651701033;17;3298651701033;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SAVON LIQUIDE DE MARSEILLE 1 L RECHARGE SANTAL 1900 - L1RS;1070;https://images-na.ssl-images-amazon.com/images/I/41FYsxMUdRL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;234;120;88;;AMZS;769;426;;;;;L1RS;;6;
#N/A;EAN3298651710455;11;3298651710455;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SAVON LIQUIDE DE MARSEILLE 400 ML POMPE LAVANDE 1900 - L400PLA;450;https://images-na.ssl-images-amazon.com/images/I/31C9HHc8koL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;175;0;64;;;548;;;;;;L400PLA;;6;
#N/A;EAN3298651710486;4;3298651710486;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SAVON LIQUIDE DE MARSEILLE 400ML POMPE AMANDE AMERE 1900 - L400PAA;450;https://images-na.ssl-images-amazon.com/images/I/31Wo4JxceTL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;175;120;64;;AMZS;548;426;;;;;L400PAA;;6;
#N/A;EAN3298651710509;4;3298651710509;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SAVON LIQUIDE DE MARSEILLE 400 ML POMPE EGLANTINE 1900 - L400PEG;450;https://images-na.ssl-images-amazon.com/images/I/310Q+i3f9tL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;175;0;64;;;548;;;;;;L400PEG;;6;
#N/A;EAN3298651710516;12;3298651710516;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SAVON LIQUIDE DE MARSEILLE 400 ML POMPE CHEVREFEUILLE 1900 - L400PCH;450;https://images-na.ssl-images-amazon.com/images/I/41atL5RxyxL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;175;120;64;;AMZS;548;426;;;;;L400PCH;;6;
#N/A;EAN3298651710523;2;3298651710523;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SAVON LIQUIDE DE MARSEILLE 400 ML POMPE SANTAL 1900 - L400PS;450;https://images-na.ssl-images-amazon.com/images/I/31YSEpNR8QL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;175;120;64;;AMZS;548;426;;;;;L400PS;;6;
#N/A;EAN3298651710530;3;3298651710530;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SAVON LIQUIDE DE MARSEILLE 400ML POMPE VIOLETTE 1900 - L400PVI;450;https://images-na.ssl-images-amazon.com/images/I/31oSP68FjCL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;175;0;64;;;548;;;;;;L400PVI;;6;
#N/A;EAN3298651710547;6;3298651710547;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SAVON LIQUIDE DE MARSEILLE 400 ML POMPE ECORCES D ORANGE 1900 - L400POR;450;https://images-na.ssl-images-amazon.com/images/I/31uVSOnTu+L.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;175;120;64;;AMZS;548;426;;;;;L400POR;;6;
#N/A;EAN3298651714644;6;3298651714644;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SACHET KRAFT BICARBONATE DE SOUDE 700G LAVOIR - LBI700;4860;https://images-na.ssl-images-amazon.com/images/I/31DDy20DH1L.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;287;240;160;;AMZS;348;642;;;;;LBI700;;6;
#N/A;EAN3298651714675;17;3298651714675;#N/A;#N/A;;;;#N/A;MARIUS FABRE - SPRAY VINAIGRE BLANC MENAGER 500ML LAVOIR  - LVI500;570;https://images-na.ssl-images-amazon.com/images/I/31CVbfoIbJL.jpg;#N/A;;;;;;;MARIUS FABRE;2000;false;0;225;70;;;224;;;;;;LVI500;;9;
